-87.47682665941286,41.59281866425852
-87.35629668742533,41.9162821671298
-87.65084900778201,41.58889555928232
-87.18660696111496,41.73450058303741
-87.0741607869997,41.87225950842104
-87.14870296987692,41.36386139189592
-87.27876496091905,41.669280486641625
-87.85246052822012,41.51745047197305
-87.60327604875665,41.020847913683774
-87.55709168902271,41.24057833395451
-87.4238440193691,41.71686052791824
-87.67446838226715,41.978827524417355
-87.13906823715217,41.120526486425774
-87.59386178793882,41.87415246516819
-87.1001846362722,41.27634318189737
-87.94571344925107,41.74264435975668
-87.30902183397804,41.20422059273995
-87.10354259126511,41.324856917675305
-87.10303109215329,41.232018042163446
-87.7849947242214,41.21774746726406
-87.77326967166042,41.64397558029263
-87.80689968998577,41.70964381327863
-87.34722520906907,41.511006903551575
-87.61936743587273,41.95684695329825
-87.14422571716446,41.272982939210515
-87.47817161881656,41.41458042422844
-87.02604974530804,41.54306724249518
-87.96088521595843,41.764006482001456
-87.18197541585859,41.39866262682016
-87.73082526746317,41.965495749426246
-87.65528072995794,41.24474138117375
-87.93907125566356,41.36194945626925
-87.97244154973933,41.41164512931436
-87.88317690305975,41.90529443184693
-87.77171645089777,41.611946101883326
-87.14182276496496,41.56022767645588
-87.58517175636136,41.67910999997171
-87.89961943318819,41.037874764842435
-87.21674685102235,41.36707769925699
-87.22365646634924,41.273881706443284
-87.72731449188085,41.41270132939486
-87.9850389080442,41.18865678760852
-87.97022467080347,41.567822246523214
-87.93593984938259,41.83250703344301
-87.31984337868641,41.307962711907024
-87.26043008064119,41.64043648083188
-87.28519187530672,41.00064627037955
-87.74342767995586,41.669531174992535
-87.76632789384044,41.860645172837756
-87.99963110546322,41.58822105667562
-87.3428122188552,41.363035096201536
-87.34694566181751,41.94603224563739
-87.4148116970176,41.14959634978348
-87.4130574528351,41.052186125473526
-87.33206283793116,41.4443460292045
-87.51158574436425,41.50874839199312
-87.26803539410253,41.097941019001794
-87.84192901234773,41.88060673069146
-87.59017307985808,41.42512617177902
-87.13704460870106,41.53337781564714
-87.59682543167769,41.8187002086734
-87.27148226423915,41.17001709340327
-87.8254137877376,41.66791480013129
-87.04163240790947,41.493534098738415
-87.08085692630188,41.77635589569785
-87.49101242981082,41.133535233471555
-87.89534180537562,41.09081621707629
-87.6323575562285,41.68541681430467
-87.26231990477334,41.64361498741367
-87.53436656888553,41.42073036508345
-87.31447168592159,41.72235599816286
-87.62497862610286,41.94300037152453
-87.69379369819742,41.160413752288015
-87.8554888842562,41.51809853359436
-87.09374447453682,41.07914327429135
-87.74881598105866,41.03650788157935
-87.30095085359734,41.583687675668024
-87.45644970742495,41.565900228054815
-87.43529199329416,41.55895657872342
-87.6217958726741,41.96355956496698
-87.42951149439591,41.452767531786435
-87.8273142419674,41.845735780672804
-87.93687502152216,41.85782967152059
-87.44574982732358,41.9349993448433
